Title,Company,Posted on,Location,Experience,Skills,Url,Scrape_date
WSI | Java Developer,Photon,2025-09-19,Chennai,3-5 Years,"['digital modernization', 'team leadership', 'process improvement', 'project management']",https://m.timesjobs.com/mobile/job-detail/wsi-java-developer-photon-chennai-3-to-5-yrs-jobid-fU8E__PLUS__NexSMpzpSvf__PLUS__uAgZw==&bc=+&sequence=434,2025-10-14
Software Developer - Java,interface infosoft solutions pvt ltd,2025-09-19,Pune,2-4 Years,"['jsp', 'problem solving', 'jdbc', 'hibernate', 'product delivery', 'spring', 'database', 'java', 'spring security', 'servlets', 'mysql', 'software developer', 'j2ee technologies']",https://m.timesjobs.com/mobile/job-detail/software-developer-java-interface-infosoft-solutions-pvt-ltd-pune-2-to-4-yrs-jobid-a6sSLIqCFmdzpSvf__PLUS__uAgZw==&bc=+&sequence=361,2025-10-14
Senior Java Developer (Spring Boot),legalwiz.in private limited,2025-09-19,Ahmedabad,5-8 Years,"['hibernate', 'security', 'git', 'apache', 'xml', 'linux', 'j2ee', 'json', 'mysql', 'pl/sql', 'mongodb', 'maven', 'java developer', 'gradle', 'spring boot', 'unix']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-spring-boot-legalwiz-in-private-limited-ahmedabad-5-to-8-yrs-jobid-49CIfVxDi6lzpSvf__PLUS__uAgZw==&bc=+&sequence=823,2025-10-14
Senior Java Developer,ideation technology solutions private limited,2025-09-19,Kolkata,7-10 Years,"['rest', 'hibernate', 'sql', 'spring', 'database', 'java', 'j2ee', 'hadoop', 'soap']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-ideation-technology-solutions-private-limited-kolkata-7-to-10-yrs-jobid-J9CFeCG7mZhzpSvf__PLUS__uAgZw==&bc=+&sequence=245,2025-10-14
JAVA Architect,PH7,2025-09-19,United,0-3 Years,"['rdbms', 'oracle', 'bi', 'advanced java', 'debugging', 'telecom', 'mysql', 'service oriented architecture']",https://m.timesjobs.com/mobile/job-detail/java-architect-ph7-0-to-3-yrs-jobid-9UNPv__PLUS__4l6O9zpSvf__PLUS__uAgZw==&bc=+&sequence=155,2025-10-14
Java Tech Lead | Transunion | Bangalore,Photon,2025-09-19,Bengaluru,8-11 Years,"['java development', 'microservices architecture', 'agile software development', 'ci/cd automation', 'orchestration', 'ajax', 'spring', 'apache', 'camel', 'xml', 'mqtt', 'j2ee', 'oracle sql developer', 'maven', 'javascript', 'eclipse', 'groovy', 'jdbc', 'storage', 'docker', 'security', 'git', 'json', 'debugging', 'jpa', 'telecom', 'mvc']",https://m.timesjobs.com/mobile/job-detail/java-tech-lead-transunion-bangalore-photon-bengaluru-bangalore-8-to-11-yrs-jobid-kr8pVXvpPSBzpSvf__PLUS__uAgZw==&bc=+&sequence=807,2025-10-14
Senior Developer- Java,ORACLE,2025-09-19,Mumbai,6-9 Years,"['core java development', 'sql database management', 'software architecture design', 'troubleshooting and debugging', 'web services integration', 'html5', 'ajax', 'xml', 'j2ee', 'software engineering', 'oracle', 'javascript', 'soap', 'jsp', 'hibernate', 'jquery', 'docker', 'xpath', 'rest', 'weblogic', 'servlets']",https://m.timesjobs.com/mobile/job-detail/senior-developer-java-oracle-mumbai-6-to-9-yrs-jobid-meJYizdbb3FzpSvf__PLUS__uAgZw==&bc=+&sequence=348,2025-10-14
Sr. Software Engineer (Java   React),Visa Inc.,2025-09-19,Bengaluru,5-8 Years,"['full stack development', 'java/jee proficiency', 'react ui/ux design', 'agile methodologies', 'object oriented programming', 'software management', 'oop', 'system development', 'j2ee', 'software engineer', 'mysql', 'rest', 'team player', 'java developer', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/sr-software-engineer-java-react-visa-inc-bengaluru-bangalore-5-to-8-yrs-jobid-HvrTNf5Lg0dzpSvf__PLUS__uAgZw==&bc=+&sequence=810,2025-10-14
Senior Java Developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-19,Portugal,3-5 Years,"['java development', 'l support', 'reengineering components', 'issue identification', 'solution proposing', 'java developer']",https://m.timesjobs.com/mobile/job-detail/senior-java-developer-cgi-information-systems-and-management-consultants-pvt-ltd-3-to-5-yrs-jobid-jQVo__PLUS__nIEL1RzpSvf__PLUS__uAgZw==&bc=+&sequence=397,2025-10-14
Java Tech Lead- with UI,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-18,Pittsburgh,5-10 Years,"['java development', 'ui design', 'technical leadership', 'solution architecture', 'team collaboration', 'cgi', 'consultant']",https://m.timesjobs.com/mobile/job-detail/java-tech-lead-with-ui-cgi-information-systems-and-management-consultants-pvt-ltd-pittsburgh-dallas-5-to-10-yrs-jobid-t0FRg0TNze1zpSvf__PLUS__uAgZw==&bc=+&sequence=795,2025-10-14
Principal Software Engineer - Java,MASTERCARD,2025-09-18,Pune,1-4 Years,"['java programming', 'spring boot development', 'microservices architecture', 'api development (rest)', 'ci/cd processes', 'security', 'database', 'software engineer', 'microsoft azure', 'production support']",https://m.timesjobs.com/mobile/job-detail/principal-software-engineer-java-mastercard-pune-1-to-4-yrs-jobid-O__PLUS__29E8kzzF9zpSvf__PLUS__uAgZw==&bc=+&sequence=578,2025-10-14
Lead Software Engineer (Java Developer),MASTERCARD,2025-09-18,Pune,5-8 Years,"['java development', 'software engineering', 'quality assurance', 'solution architecture', 'project management', 'information technology', 'system development', 'metrics', 'sdlc', 'performance testing', 'matrix', 'security', 'system testing', 'integration testing']",https://m.timesjobs.com/mobile/job-detail/lead-software-engineer-java-developer-mastercard-pune-5-to-8-yrs-jobid-XnaVw__PLUS__Aw__SLASH__7BzpSvf__PLUS__uAgZw==&bc=+&sequence=917,2025-10-14
Senior Software Engineer - Java Backend,MASTERCARD,2025-09-18,Pune,6-8 Years,"['core java development', 'spring framework', 'restful web services', 'database management', 'agile methodologies', 'css', 'business rules', 'senior software engineer', 'jee', 'apache', 'oracle', 'maven', 'nosql', 'sql scripting', 'cassandra', 'jsp', 'storage', 'hibernate', 'security', 'linux', 'json', 'junit', 'drools', 'production support']",https://m.timesjobs.com/mobile/job-detail/senior-software-engineer-java-backend-mastercard-pune-6-to-8-yrs-jobid-92YFH2DiBWBzpSvf__PLUS__uAgZw==&bc=+&sequence=918,2025-10-14
"Platform Engineering (Java, Springboot)",MASTERCARD,2025-09-18,Pune,5-7 Years,"['internet traffic engineering', 'rest api development', 'java programming', 'automation scripting', 'cloud native applications', 'fundamentals', 'algorithms', 'senior software engineer', 'sql', 'database', 'security', 'data structures', 'python', 'nosql']",https://m.timesjobs.com/mobile/job-detail/platform-engineering-java-springboot-mastercard-pune-5-to-7-yrs-jobid-yAXZ416P2hBzpSvf__PLUS__uAgZw==&bc=+&sequence=709,2025-10-14
Portfolio Architect - Java,EMPOWER,2025-09-17,Bengaluru,10-13 Years,"['portfolio architecture', 'service oriented architecture', 'cloud computing', 'api integration', 'full stack development', 'orchestration', 'soa', 'spring', 'java', 'xml', 'devops', 'big data', 'python', 'github', 'messaging', 'nosql', 'odata', 'security', 'json', 'bpm', 'rest', 'natural language processing', 'infrastructure', 'it strategy', 'gateway']",https://m.timesjobs.com/mobile/job-detail/portfolio-architect-java-empower-bengaluru-bangalore-10-to-13-yrs-jobid-lbFVAcQEjbxzpSvf__PLUS__uAgZw==&bc=+&sequence=468,2025-10-14
Software Engineer-Java Developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-16,Chennai,3-7 Years,"['java programming', 'application development', 'software development lifecycle', 'high performance computing', 'java ee expertise', 'global delivery', 'cgi', 'java developer', 'software engineer']",https://m.timesjobs.com/mobile/job-detail/software-engineer-java-developer-cgi-information-systems-and-management-consultants-pvt-ltd-chennai-3-to-7-yrs-jobid-WGmgOyxe8GRzpSvf__PLUS__uAgZw==&bc=+&sequence=516,2025-10-14
Software Engineer L2 (Java),Twilio Inc.,2025-09-16,Ireland,2-5 Years,"['java software development', 'aws cloud solutions', 'rest apis design', 'microservices architecture', 'object oriented programming', 'data warehousing', 'database management', 'apache', 'linux', 'debugging', 'software engineer', 'python', 'spring boot', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/software-engineer-l2-java-twilio-inc-ireland-2-to-5-yrs-jobid-NZ5YIGgUc39zpSvf__PLUS__uAgZw==&bc=+&sequence=926,2025-10-14
Java Google Cloud Platform Developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-16,Canada,10-13 Years,"['java development', 'cloud microservices', 'incident resolution', 'team leadership', 'production management', 'software development', 'enterprise applications']",https://m.timesjobs.com/mobile/job-detail/java-google-cloud-platform-developer-cgi-information-systems-and-management-consultants-pvt-ltd-canada-10-to-13-yrs-jobid-Ugn__SLASH__12BGCGJzpSvf__PLUS__uAgZw==&bc=+&sequence=801,2025-10-14
Java ETL Developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-16,Canada,3-5 Years,"['java programming', 'etl processes', 'data integration', 'software development', 'agile methodologies', 'etl developer']",https://m.timesjobs.com/mobile/job-detail/java-etl-developer-cgi-information-systems-and-management-consultants-pvt-ltd-canada-3-to-5-yrs-jobid-lOQ__SLASH__47G67EZzpSvf__PLUS__uAgZw==&bc=+&sequence=431,2025-10-14
"Principal Engineer (Java, DB, AWS)",autodesk india pvt ltd,2025-09-15,Pune,1-4 Years,"['distributed systems', 'database engineering', 'java/jee development', 'cloud services (aws', 'azure)', 'code review leadership', 'algorithms', 'j2ee', 'software engineer', 'data structures', 'team player', 'consultant']",https://m.timesjobs.com/mobile/job-detail/principal-engineer-java-db-aws-autodesk-india-pvt-ltd-pune-1-to-4-yrs-jobid-n__SLASH__KekeC1pMdzpSvf__PLUS__uAgZw==&bc=+&sequence=822,2025-10-14
Senior Java Engineer,DXC Technologies,2025-09-15,Chennai,5-9 Years,"['java development', 'angular java', 'sql expertise', 'microservices fundamentals', 'database', 'git', 'devops', 'linux', 'shell scripting', 'python', 'spring framework', 'application support', 'unix/linux']",https://m.timesjobs.com/mobile/job-detail/senior-java-engineer-dxc-technologies-chennai-bengaluru-bangalore-hyderabad-secunderabad-kolkata-noida-greater-noida-5-to-9-yrs-jobid-YDW6EuWgqrJzpSvf__PLUS__uAgZw==&bc=+&sequence=446,2025-10-14
Principal Engineer/Leader - Java &BigData,Binance,2025-09-15,Taiwan,5-7 Years,"['core java proficiency', 'mysql expertise', 'nosql familiarity', 'distributed systems design', 'performance tuning', 'security', 'middleware', 'java developer', 'messaging']",https://m.timesjobs.com/mobile/job-detail/principal-engineer-leader-java-bigdata-binance-5-to-7-yrs-jobid-FtxGWsYx605zpSvf__PLUS__uAgZw==&bc=+&sequence=919,2025-10-14
Senior Java Engineer,DXC Technologies,2025-09-15,Chennai,5-9 Years,"['java development', 'microservices fundamentals', 'database management', 'shell scripting', 'devops practices', 'sql', 'git', 'linux', 'python', 'spring framework', 'application support', 'unix/linux']",https://m.timesjobs.com/mobile/job-detail/senior-java-engineer-dxc-technologies-chennai-bengaluru-bangalore-hyderabad-secunderabad-kolkata-noida-greater-noida-5-to-9-yrs-jobid-E5FT8deSV0JzpSvf__PLUS__uAgZw==&bc=+&sequence=445,2025-10-14
Hiring For Java,krazy mantra hr solutions,2025-09-15,Bengaluru,3-5 Years,"['java development', 'spring boot', 'microservices architecture', 'rest api design', 'aws deployment', 'python', 'docker', 'database', 'neo4j', 'iam', 'infrastructure', 'couchbase', 'mysql']",https://m.timesjobs.com/mobile/job-detail/hiring-for-java-krazy-mantra-hr-solutions-bengaluru-bangalore-3-to-5-yrs-jobid-Xd3qBIiAIAdzpSvf__PLUS__uAgZw==&bc=+&sequence=374,2025-10-14
"Principal Engineer (Java, AWS, Search)",autodesk india pvt ltd,2025-09-15,Pune,10-13 Years,"['java development', 'aws technologies', 'spring framework', 'terraform usage', 'scalable systems', 'elastic search', 'database', 'git', 'iam', 'software engineer', 'rest', 'cloud services', 'consultant', 'infrastructure']",https://m.timesjobs.com/mobile/job-detail/principal-engineer-java-aws-search-autodesk-india-pvt-ltd-pune-10-to-13-yrs-jobid-YIediwgO__PLUS____SLASH__VzpSvf__PLUS__uAgZw==&bc=+&sequence=930,2025-10-14
Senior Java Engineer,DXC Technologies,2025-09-15,Chennai,5-8 Years,"['java development', 'angular java', 'spring framework', 'microservices fundamentals', 'sql database expertise', 'git', 'devops', 'linux', 'shell scripting', 'python', 'application support', 'unix/linux']",https://m.timesjobs.com/mobile/job-detail/senior-java-engineer-dxc-technologies-chennai-bengaluru-bangalore-hyderabad-secunderabad-kolkata-noida-greater-noida-5-to-8-yrs-jobid-mG9Voo0lrhtzpSvf__PLUS__uAgZw==&bc=+&sequence=310,2025-10-14
Technical Support Engineer(Java),SEVEN CONSULTANCY,2025-09-14,Navi,4-7 Years,"['hibernate', 'oop', 'java', 'git', 'xml', 'json', 'jpa', 'mysql', 'rest', 'maven', 'nosql', 'gradle', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/technical-support-engineer-java-seven-consultancy-navi-mumbai-mumbai-4-to-7-yrs-jobid-FDeKXd27QblzpSvf__PLUS__uAgZw==&bc=+&sequence=580,2025-10-14
Java Developer - Engineer - IT,Guardian,2025-09-14,Gurgaon,5-8 Years,"['java/jee development', 'spring boot framework', 'unit testing frameworks', 'restful & soap apis', 'agile project coordination', 'software design', 'mockito', 'sso', 'sql', 'database', 'git', 'xml', 'oops', 'linux', 'j2ee', 'json', 'play framework', 'junit', 'oracle', 'lld', 'svn', 'windows', 'nosql', 'spring framework', 'unix']",https://m.timesjobs.com/mobile/job-detail/java-developer-engineer-it-guardian-gurgaon-5-to-8-yrs-jobid-ormtbkV__SLASH__Q3dzpSvf__PLUS__uAgZw==&bc=+&sequence=515,2025-10-14
Lead Software Engineer- Java Angular,OpenText,2025-09-14,Bengaluru,8-11 Years,"['java/golang programming', 'unix/linux systems', 'scripting automation', 'cross platform development', 'git', 'debugging', 'python', 'system programming', 'information management', 'node.js']",https://m.timesjobs.com/mobile/job-detail/lead-software-engineer-java-angular-opentext-bengaluru-bangalore-8-to-11-yrs-jobid-Gg3__PLUS__89ZkvSVzpSvf__PLUS__uAgZw==&bc=+&sequence=798,2025-10-14
Lead Software Engineering - Java Fullstack,AT&T,2025-09-14,Hyderabad,5-8 Years,"['full stack development', 'restful api design', 'java/jee frameworks', 'ci/cd pipeline management', 'unit testing automation', 'bootstrap', 'mockito', 'docker', 'git', 'j2ee', 'json', 'software engineer', 'project life cycle', 'junit', 'development testing', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/lead-software-engineering-java-fullstack-at-t-hyderabad-secunderabad-5-to-8-yrs-jobid-6IQGiwu8pdxzpSvf__PLUS__uAgZw==&bc=+&sequence=819,2025-10-14
Sr. Software Engineer- Java Angular,OpenText,2025-09-14,Bengaluru,5-8 Years,"['full stack development', 'angular/react proficiency', 'system design understanding', 'css', 'html5', 'security', 'java', 'devops', 'web development', 'big data', 'information management', 'machine learning', 'javascript', 'node.js']",https://m.timesjobs.com/mobile/job-detail/sr-software-engineer-java-angular-opentext-bengaluru-bangalore-5-to-8-yrs-jobid-CZgi3qBa6bFzpSvf__PLUS__uAgZw==&bc=+&sequence=931,2025-10-14
Lead Software Engineering - Java Fullstack,AT&T,2025-09-14,Hyderabad,5-7 Years,"['full stack development', 'restful api design', 'java/jee framework', 'angular and react', 'unit testing frameworks', 'bootstrap', 'mockito', 'docker', 'git', 'j2ee', 'json', 'software engineer', 'project life cycle', 'junit', 'development testing', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/lead-software-engineering-java-fullstack-at-t-hyderabad-secunderabad-5-to-7-yrs-jobid-XaXuJqlY4pxzpSvf__PLUS__uAgZw==&bc=+&sequence=828,2025-10-14
Software Engineer (Java Full Stack),OpenText,2025-09-14,Bengaluru,3-5 Years,"['java/java ee', 'angular development', 'restful apis', 'database design', 'code repository management', 'css', 'sql/plsql', 'intellij', 'xml technologies', 'hibernate', 'spring', 'git', 'software engineer', 'html', 'jpa', 'pl/sql', 'information management', 'svn', 'team player', 'javascript', 'eclipse', 'spring boot', 'jbuilder', 'oracle 11g']",https://m.timesjobs.com/mobile/job-detail/software-engineer-java-full-stack-opentext-bengaluru-bangalore-3-to-5-yrs-jobid-7BR26cuQWl9zpSvf__PLUS__uAgZw==&bc=+&sequence=853,2025-10-14
Core Java Engineer,Guardian,2025-09-14,Gurgaon,3-5 Years,"['java development', 'microservices architecture', 'sql and nosql', 'ci/cd tools', 'unit testing', 'css', 'intellij', 'mockito', 'spring', 'react.js', 'security', 'git', 'j2ee', 'data structures', 'html', 'rest', 'lld', 'maven', 'javascript', 'eclipse', 'spring boot', 'splunk', 'soap']",https://m.timesjobs.com/mobile/job-detail/core-java-engineer-guardian-gurgaon-3-to-5-yrs-jobid-iM5ArNzIxQNzpSvf__PLUS__uAgZw==&bc=+&sequence=243,2025-10-14
Java Full Stack Developer,Dell India,2025-09-13,Bengaluru,9-12 Years,"['automated vulnerability remediation', 'secure development lifecycle', 'ci/cd pipeline implementation', 'front end application development', 'scripting expertise (python', 'linux)', 'react.js', 'security', 'java', 'devops', 'software engineer', 'software engineering', 'linux shell scripting', 'windows', 'spring boot']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-dell-india-bengaluru-bangalore-9-to-12-yrs-jobid-YM__SLASH__tbXVoWsxzpSvf__PLUS__uAgZw==&bc=+&sequence=586,2025-10-14
Java full stack Developer,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-12,Bengaluru,5-10 Years,"['core java development', 'spring framework expertise', 'aws services proficiency', 'microservices architecture', 'software design', 'security', 'software engineering', 'rest', 'genesys', 'system programming', 'team player']",https://m.timesjobs.com/mobile/job-detail/java-full-stack-developer-cgi-information-systems-and-management-consultants-pvt-ltd-bengaluru-bangalore-5-to-10-yrs-jobid-Xuut1Crn2OdzpSvf__PLUS__uAgZw==&bc=+&sequence=710,2025-10-14
Tibco EBX with Java,IQVIA,2025-09-12,Bengaluru,2-5 Years,"['software development', 'user interface design', 'backend development', 'requirements analysis', 'quality assurance', 'clinical research', 'life sciences', 'validation']",https://m.timesjobs.com/mobile/job-detail/tibco-ebx-with-java-iqvia-bengaluru-bangalore-2-to-5-yrs-jobid-PHfueJA0tYFzpSvf__PLUS__uAgZw==&bc=+&sequence=708,2025-10-14
Java   GCP Developer Intermediate,CGI Information Systems and Management Consultants Pvt Ltd,2025-09-11,Colombia,3-7 Years,"['java development', 'cloud computing', 'microservices architecture', 'spring boot', 'sql optimization', 'cgi', 'mockito', 'docker', 'iam', 'devops', 'soap web services', 'software engineering', 'rest', 'junit', 'messaging', 'cloud storage', 'splunk']",https://m.timesjobs.com/mobile/job-detail/java-gcp-developer-intermediate-cgi-information-systems-and-management-consultants-pvt-ltd-3-to-7-yrs-jobid-KlevKaezYExzpSvf__PLUS__uAgZw==&bc=+&sequence=569,2025-10-14
